Year,State,State Name,Population,Total Arrests,Arrests per Capita,Larceny - Theft,Vehicle Theft,Arson,Burglary,Embezzlement,Forgery and Counterfeiting,Fraud,Vandalism,Dealing in Stolen Property,Larceny - Theft (%),Vehicle Theft (%),Burglary (%),Vandalism (%),Fraud (%),Dealing in Stolen Property (%),Forgery and Counterfeiting (%),Embezzlement (%),Arson (%)
2013,NH,New Hampshire,1366275.0,8530,624.3252639475947,4674,85,33,479,54,281,925,1255,744,0.4545361718018362,0.11630134362258161,0.2326598018263066,0.7660145878475295,0.8034954222477025,0.9842832195586602,0.5683312096757883,0.419157028642397,0.3875968992248062
2014,NH,New Hampshire,1366275.0,8360,611.8826736930706,4625,86,35,432,109,235,918,1184,736,0.4580464147097768,0.15619608056811782,0.22495547756173256,0.7414318903382157,0.8105101446204376,1.0264993026499303,0.5125744323510807,0.8353770692826488,0.46125461254612543
2015,NH,New Hampshire,1366275.0,7658,560.5020951126237,4208,107,20,411,137,273,876,1039,587,0.44202377138295246,0.17158434894162924,0.23313990095808587,0.6688726373796158,0.8007751796259392,0.8140002496082537,0.6056438015795546,1.0573435208767463,0.2789400278940028
2016,NH,New Hampshire,1366275.0,6961,509.48747506907466,3503,113,31,348,130,239,852,1188,557,0.3965724726854058,0.15986644785241355,0.2010468300461021,0.7305913608186559,0.7860938883968114,0.7053668667527797,0.5042619630348553,0.960401891252955,0.37846416798925653
2017,NH,New Hampshire,1366275.0,7032,514.6840862930229,3309,167,30,378,136,326,876,1274,536,0.3868759156004878,0.2032965695225574,0.20940204083893768,0.7841061559103387,0.7642511908708625,0.6465855217921035,0.6772196601437533,0.9535829476931706,0.3878474466709761
2018,NH,New Hampshire,1366275.0,6695,490.0184809061133,3206,166,23,326,103,247,783,1275,566,0.42703564535528804,0.22234128047147064,0.21855578871152648,0.8536193460271551,0.7698585151464501,0.7184017465031859,0.5831247934274517,0.841434523323258,0.3030702332323099
2019,NH,New Hampshire,1366275.0,6225,455.618378437723,3065,154,15,249,83,244,750,1185,480,0.41656869713892736,0.21647455721113296,0.1700645425673599,0.8128519786257657,0.7460236937125123,0.6586982475882038,0.6374918354016983,0.70042194092827,0.2076986984214899
2020,NH,New Hampshire,1366275.0,4787,350.3687032259245,2325,143,22,234,62,165,456,1010,370,0.457519555271314,0.21313063566584692,0.19457517752906156,0.7698170731707317,0.703074408708255,0.563534733539455,0.6716326779826597,0.8349043899811474,0.3013698630136986
2010,NJ,New Jersey,8882371.0,47826,538.4373158923445,26635,642,280,5951,169,1681,3798,5488,3182,2.594805129014471,1.1231630510846746,2.547855237638556,2.7094277025158973,2.497386226895232,4.181999789717169,2.702746157309152,1.2624187644729963,3.078953155926985
2011,NJ,New Jersey,8882371.0,47653,536.4896377329882,26191,688,263,6584,211,1839,3323,5227,3327,2.5553865472182085,1.3023643212751057,2.795575653355413,2.740106626686028,2.517462385793724,4.47405933137893,3.2780748663101607,1.6408740959639165,2.838640043173233
2012,NJ,New Jersey,8882371.0,46114,519.1631828933963,25628,676,239,6547,204,1731,3113,4645,3331,2.4449719135425574,1.2082000321710067,2.834235942458127,2.514330874034459,2.495350775939464,4.187777372675727,3.1794721084436937,1.5896516792643964,2.547974413646055
2013,NJ,New Jersey,8882371.0,42678,480.47981783242335,24657,666,218,5572,271,1255,2956,3986,3097,2.3978387651086597,0.911255233560463,2.706430930639207,2.4329355754264963,2.5677107763937386,4.097211197544584,2.5382763990858157,2.1035473104090663,2.560488607000235
2014,NJ,New Jersey,8882371.0,43727,492.2897275963817,24853,542,213,5097,331,1159,4933,3835,2764,2.461368117790721,0.984398554278138,2.654162197065164,2.401512921830285,4.355388391517014,3.8549511854951186,2.527973476999586,2.5367872470876764,2.807063784923564
2015,NJ,New Jersey,8882371.0,38370,431.9792541878739,22462,635,164,4260,291,1021,3559,3739,2239,2.3594909583659405,1.0182809493264913,2.4164865646750506,2.407040222485451,3.253377698959724,3.104849333684634,2.265063448398261,2.2458902523732345,2.287308228730823
2016,NJ,New Jersey,8882371.0,38907,438.024937260558,21975,499,181,4356,322,1051,3903,3896,2724,2.4877762167461586,0.7059589157376492,2.516551700232244,2.3959460789137066,3.6010850310008857,3.4495858977281366,2.2174867077390497,2.3788416075650116,2.2097424001953363
2017,NJ,New Jersey,8882371.0,36214,407.70645585508646,20691,497,135,4055,273,1034,3536,3365,2628,2.4191144060712277,0.6050203296569523,2.246363162967969,2.071049619025345,3.08492261520476,3.1701991628165076,2.1479911919896963,1.9141775347076146,1.7453135100193924
2018,NJ,New Jersey,8882371.0,32156,362.0204560246358,17766,589,144,3338,248,924,3752,2975,2420,2.3664115019906578,0.7889097240825073,2.2378503764388813,1.9917784740633622,3.6890282871385454,3.071611707663798,2.1814061098257707,2.0259782697492033,1.8974831993675056
2019,NJ,New Jersey,8882371.0,32903,370.4303727011628,18210,649,121,3310,212,950,3890,3073,2488,2.4749481157911477,0.9122856339612033,2.260697332923539,2.107927536132471,3.8693762247222305,3.41425258333219,2.4820378837361203,1.7890295358649788,1.675436167266685
2020,NJ,New Jersey,8882371.0,24044,270.69348938476,12600,589,159,2783,107,580,1939,2833,2454,2.4794608156638955,0.8778597510991877,2.314114184031531,2.1592987804878048,2.989608066853742,3.7376060435292504,2.360890625636016,1.4408833827093994,2.178082191780822
2010,NM,New Mexico,2106319.0,15437,732.8899373741584,10179,387,164,1636,207,296,615,1368,585,0.9916471337803003,0.6770468859342197,0.7004354173713121,0.6753821240965283,0.4043950841339041,0.7688465986752182,0.47591484982957105,1.5462762381414805,1.8033868484715196
2011,NM,New Mexico,2106319.0,16195,768.8768890182351,10805,408,214,1839,231,222,573,1285,618,1.0542152511432454,0.7723323300584928,0.780841984586969,0.6736248355254536,0.43409748632555034,0.831069632339098,0.3957219251336898,1.7964071856287425,2.3097679438747973
2012,NM,New Mexico,2106319.0,15417,731.9404135840773,10377,357,255,1733,194,216,469,1133,683,0.9899903834412017,0.6380583010133867,0.7502261934137673,0.613291039888276,0.3759458766192125,0.8586766573213814,0.3967452197711368,1.5117275773396712,2.718550106609808
2013,NM,New Mexico,2106319.0,14485,687.6926049662942,9583,321,646,1400,188,187,401,1032,727,0.9319255743211374,0.4392086035629259,0.6800077715173888,0.629902035584582,0.3483261235906256,0.9617928771762714,0.378213296118763,1.459287433051308,7.587502936340146
2014,NM,New Mexico,2106319.0,12753,605.4638447452642,8461,287,43,1375,166,198,553,906,764,0.8379525869966318,0.5212590130587188,0.7160041241837554,0.5673456863567765,0.4882484858116579,1.0655509065550908,0.43187122385325105,1.2722256284488043,0.5666842382709542
2015,NM,New Mexico,2106319.0,15161,719.7865090710382,9907,404,334,1159,177,266,557,1261,1096,1.0406676575786384,0.6478511866581143,0.6574431756944563,0.8117886388216511,0.5091686929813335,1.5198369226075743,0.590114473333925,1.3660569576290809,4.658298465829846
2016,NM,New Mexico,2106319.0,15565,738.966889630678,9213,502,643,1043,261,270,705,1318,1610,1.0429980561948742,0.7102031577160319,0.6025627693623118,0.8105382269015055,0.650465013286094,2.0388521642225768,0.5696683264410499,1.928191489361702,7.850079355390062
2017,NM,New Mexico,2106319.0,7187,341.2113739656719,3942,183,14,681,74,154,244,684,1211,0.46088391033457926,0.22277408516543715,0.3772560577018957,0.4209800711480939,0.2128736193749891,1.4608490053922336,0.31991358178569945,0.5188613097742253,0.18099547511312217
2018,NM,New Mexico,2106319.0,10541,500.4465135622857,6244,379,43,958,128,191,445,1094,1059,0.8316938769801681,0.5076346102330564,0.6422590355387803,0.7324388741597708,0.4375313400257603,1.344147437361968,0.45091836252892015,1.0456662037415243,0.5666095664777968
2019,NM,New Mexico,2106319.0,8715,413.754991527874,4939,285,43,776,131,142,372,1266,761,0.6712668173471982,0.400618498734889,0.5300003414950654,0.8684140126077801,0.37002775208140615,1.044311180030465,0.37099934683213587,1.1054852320675106,0.5954029354749377
2020,NM,New Mexico,2106319.0,6336,300.80913669771763,3424,229,27,530,61,38,116,1285,626,0.6737836375264427,0.3413071018704822,0.44070446192479756,0.979420731707317,0.17885226186438064,0.9534398464748618,0.15467904098994587,0.8214381901427417,0.3698630136986301
2010,NY,New York,19336776.0,86739,448.5701235821318,45462,2051,326,8256,103,2742,6487,16304,5008,4.428948029857551,3.588173547935619,3.534715651477722,8.049291046249852,4.265546196384774,6.581852591735885,4.408643642677985,0.7694031523119444,3.5847811744007037
2011,NY,New York,19336776.0,81064,419.2219013138488,43966,1607,238,7391,116,2446,5745,14778,4777,4.289646250047564,3.0420050353039163,3.1382289875379485,7.746947719373661,4.352338671798058,6.423979989779727,4.360071301247772,0.902091920055992,2.5688073394495414
2012,NY,New York,19336776.0,95913,496.0133995449914,51088,2124,374,9180,97,3571,6062,17728,5689,4.873916229087801,3.7961787993065363,3.974077585423187,9.596137294915584,4.8592407336154935,7.1522862423152835,6.559153610197821,0.7558637886698356,3.9872068230277184
2013,NY,New York,19336776.0,88535,457.85812484976816,49931,1795,335,7953,90,3014,5526,15211,4680,4.855679416824451,2.456010727088635,3.8629298620555663,9.284340952787867,4.800125084692761,6.191458961739959,6.095908419796533,0.6985950477373283,3.9346957951609114
2014,NY,New York,19336776.0,82417,426.21893122204034,46678,1755,293,7058,49,2643,5236,14594,4111,4.6228520099076675,3.187489783686591,3.6753142607192326,9.138899499658717,4.622909713761015,5.733612273361227,5.76482648810173,0.37553648068669526,3.8613600421718504
2015,NY,New York,19336776.0,79889,413.1453971437638,44925,1804,280,6387,74,2780,5035,14871,3733,4.7190869604037875,2.8928800513149455,3.6230280959106924,9.573440799299583,4.6026290290143885,5.176597839501893,6.167361788978614,0.5711198579918191,3.905160390516039
2016,NY,New York,19336776.0,76472,395.4744058678655,42499,1856,242,5942,64,2850,4476,15019,3524,4.811285617087371,2.6257710372927394,3.432816850959594,9.236322936140903,4.129760850310009,4.462680140820099,6.01316566798886,0.4728132387706856,2.954462214625809
2017,NY,New York,19336776.0,70330,363.7110964102806,38337,1793,297,5414,48,2676,4335,14111,3319,4.482218790080356,2.1826990967302122,2.9992133574127213,8.6848681052204,3.78199647537122,4.00376370676864,5.5590178237567,0.33655868742111905,3.8396897220426633
2018,NY,New York,19336776.0,63707,329.4602988626439,35341,1820,272,4446,28,2118,4015,12806,2861,4.707382015752101,2.4377176533619074,2.9806718914461556,8.573685760959803,3.9476142251762414,3.6313558246388955,5.000236082912319,0.22873948206845846,3.584134932138622
2019,NY,New York,19336776.0,58327,301.63766700302057,32848,1770,220,3929,20,1755,3530,11997,2258,4.464420412273895,2.4880517289851,2.683468223884165,8.22935458866946,3.511284851740225,3.0986263396961755,4.5852384062704115,0.16877637130801687,3.0462475768485184
2020,NY,New York,19336776.0,45600,235.820076728406,23942,1801,214,4194,20,1350,1516,10232,2331,4.711369114970236,2.6842536701691633,3.4873858741747186,7.798780487804878,2.3374140429862162,3.550268821298567,5.495176456221761,0.26932399676811203,2.9315068493150687
2010,NC,North Carolina,10600823.0,93455,881.5824960005464,43788,1180,369,15196,1473,2064,17435,7407,4543,4.265865477352568,2.0643806857942617,6.506000368199547,3.6568387377068605,11.464436246950598,5.970718115865839,3.3185413852980896,11.003212071412564,4.057620409060919
2011,NC,North Carolina,10600823.0,107095,1010.2517512083732,52358,1430,422,17331,1472,2359,18242,8696,4785,5.108431477960023,2.706949097999129,7.35876695751863,4.558631571773809,13.81990636221761,6.434738172722628,4.204991087344029,11.447235399331207,4.554776038855909
2012,NC,North Carolina,10600823.0,102085,962.9912696401024,52572,1294,378,15983,1403,2147,15608,8046,4654,5.015493344730737,2.3127379314042646,6.919137477975905,4.355286590415771,12.511222264973707,5.851070517091815,3.943574013188105,10.932751500038961,4.029850746268656
2013,NC,North Carolina,10600823.0,90089,849.8302443121632,46788,1137,317,14172,1291,2114,13753,6583,3934,4.550029611952143,1.5557015023397094,6.883621527103168,4.01806695760979,11.946456802348813,5.2045298195480765,4.275630524037781,10.02095785143212,3.7232793046746537
2014,NC,North Carolina,10600823.0,86968,820.389133937997,46549,1099,275,12674,1277,1845,12783,6624,3842,4.610076228827114,1.9960406109809476,6.599735469021756,4.148010845946234,11.286221327541453,5.358437935843793,4.024254585905294,9.786940527283875,3.624143384290986
2015,NC,North Carolina,10600823.0,75426,711.5107949637495,40423,1032,237,10627,1257,1630,10783,5692,3745,4.246180349480296,1.6549069916613213,6.02816965323985,3.664314775712005,9.857030550121578,5.193238389749421,3.6161150057680365,9.701319749942117,3.305439330543933
2016,NC,North Carolina,10600823.0,73045,689.0502746815035,38468,1156,248,10719,1336,1647,10067,5474,3930,4.354938589569566,1.635447909003452,6.192588997885542,3.3663780379809114,9.288271331561853,4.976825469189271,3.4749767912904046,9.869976359338061,3.0277133439140522
2017,NC,North Carolina,10600823.0,62238,587.1053596499064,31027,1338,225,9487,1350,1624,8433,4814,3940,3.6275609046045134,1.6288072456358191,5.255548046134926,2.962862664483807,7.357226361431487,4.752886111680761,3.373634135194649,9.465713083718974,2.9088558500323205
2018,NC,North Carolina,10600823.0,61420,579.3889776293784,31765,1663,208,8985,1204,1419,7283,4697,4196,4.2310627806334145,2.2274310206268417,6.023692520162777,3.144666720227096,7.16076572900587,5.325819307998883,3.3500165258038623,9.835797728943714,2.740809065753064
2019,NC,North Carolina,10600823.0,41963,395.8466243611463,23345,1103,217,5821,773,835,3462,2865,3542,3.172853583917866,1.5504638740511667,3.9756855513437825,1.9652497204749524,3.4436453701769567,4.86064415199462,2.1815806662312216,6.523206751054852,3.0047078371642204
2020,NC,North Carolina,10600823.0,35786,337.5775635533203,18568,1280,245,5757,633,647,2626,2581,3449,3.6538593988291437,1.9077427528131754,4.787048277926527,1.9672256097560976,4.0488451694471,5.253057556696163,2.6336141979077623,8.524104497710747,3.356164383561644
2010,ND,North Dakota,765309.0,4186,546.9686100646928,2485,138,10,248,35,77,561,485,147,0.24209088588702685,0.24142757172848145,0.10617847402694706,0.23944468580907619,0.3688872230880003,0.19319735043633687,0.123802173773233,0.26144767311570927,0.10996261271167802
2011,ND,North Dakota,765309.0,4093,534.816655756041,2608,109,13,216,43,68,425,471,140,0.2544556571014886,0.20633388229503855,0.09171390357302082,0.2469084027490184,0.32197457537235413,0.1882682015007665,0.12121212121212122,0.3343961427793763,0.14031300593631948
2012,ND,North Dakota,765309.0,4390,573.6245098385097,2766,160,19,230,46,62,442,526,139,0.26388295274148243,0.2859645046558596,0.09956839266310819,0.2847229364353338,0.35430293702706167,0.17475264329088144,0.11388057234171518,0.35845086885373645,0.20255863539445626
2013,ND,North Dakota,765309.0,4123,538.7366410168964,2605,161,16,230,38,76,390,464,143,0.25333049369785693,0.220288427332184,0.11171556246357102,0.28321176793725394,0.33877104289362586,0.18918346827538762,0.1537123556418502,0.29496235348909416,0.18792576932111815
2014,ND,North Dakota,765309.0,4369,570.8805201559109,2729,198,15,234,62,104,431,440,156,0.27027214394442833,0.35961423200566667,0.12185088367927181,0.27553212140947203,0.38053362999064116,0.21757322175732216,0.22684145091281874,0.4751686082158185,0.19768054823405376
2015,ND,North Dakota,765309.0,5048,659.6028532266051,3185,229,19,310,49,129,336,503,288,0.3345640950225056,0.36722257857601026,0.17584761386132997,0.32381418344749446,0.3071466442400863,0.3993732059406764,0.286183334812317,0.37817396002160997,0.2649930264993027
2016,ND,North Dakota,765309.0,5238,684.4294265453561,3014,277,172,335,60,132,366,533,349,0.34121308383494525,0.39188500933733234,0.193536459958173,0.32778215093968316,0.337688219663419,0.44196236354886914,0.27850451514895774,0.44326241134751776,2.0998657062629715
2017,ND,North Dakota,765309.0,5250,685.9974206496984,3147,290,18,353,56,161,428,484,313,0.3679354809292037,0.35302997102719547,0.19555269951361115,0.2978864830930957,0.37340126677252183,0.3775769931360604,0.334455108230504,0.3926518019913056,0.23270846800258566
2018,ND,North Dakota,765309.0,4425,578.1978259761744,2661,216,9,260,35,146,374,446,278,0.35444224962271415,0.28931154567372086,0.1743082977453892,0.29859939476714603,0.3677229689205266,0.3528545680704694,0.3446810519854573,0.2859243525855731,0.1185926999604691
2019,ND,North Dakota,765309.0,4750,620.6643329687747,2653,236,21,312,52,162,504,506,304,0.36057316590850713,0.33174023053134666,0.2130929208072943,0.347091224628386,0.5013279221748083,0.41717555680586244,0.4232527759634226,0.43881856540084385,0.29077817779008586
2020,ND,North Dakota,765309.0,4493,587.0831259007799,2244,305,19,363,36,164,542,477,343,0.44158016431347474,0.4545793278187644,0.3018409805258519,0.3635670731707317,0.8356717752628819,0.5224119286595489,0.6675621769039769,0.4847831941826017,0.2602739726027397
2010,OH,Ohio,11693217.0,53157,454.5968829621481,32131,950,230,6933,38,1564,3002,4728,3581,3.1302302834752758,1.662001399580126,2.9682877436646127,2.3342154113511593,1.9739740529593173,4.70639259804437,2.514631165991382,0.28385747366848435,2.5291400923685945
2011,OH,Ohio,11693217.0,51851,443.4280147199868,31568,933,249,6876,19,1166,2658,4681,3701,3.0800062052836625,1.766142313589642,2.919559263741163,2.453881599295446,2.0136668737405112,4.9770043839595495,2.0784313725490193,0.14775643518158488,2.6875337290879657
2012,OH,Ohio,11693217.0,51032,436.4239541607754,32220,758,174,6405,14,1110,2357,4314,3680,3.0738643301990476,1.3547568408071349,2.7727632826400344,2.3351611174563307,1.8893484673592407,4.626544800794559,2.038829601601675,0.10909374269461544,1.8550106609808104
2013,OH,Ohio,11693217.0,47938,409.96416982597685,31065,731,230,5194,39,1178,2482,3836,3183,3.021002605268302,1.0001915551542018,2.5228288323295125,2.3413800469985047,2.1559736627230244,4.210985870773139,2.382541512448678,0.30272452068617556,2.7014329339910734
2014,OH,Ohio,11693217.0,50555,432.3446661427732,33673,764,202,4894,52,1138,2555,3915,3362,3.334875010275095,1.3876023901632795,2.5484539518220353,2.4516096711774615,2.255831611661457,4.688981868898187,2.482168953257574,0.398528510116493,2.6620980495519238
2015,OH,Ohio,11693217.0,47968,410.2207288208198,32494,796,214,4270,25,1069,2308,3557,3235,3.4132890749329037,1.2764592687620269,2.4221590683479968,2.2898748519338725,2.1098049253158306,4.486015004229473,2.3715502706540064,0.19294589797020917,2.98465829846583
2016,OH,Ohio,11693217.0,46987,401.8312496894567,30989,717,275,4068,21,1067,2338,3777,3735,3.508245605494731,1.014373832833456,2.3501681167458144,2.322763947653252,2.157144966046649,4.729883747435605,2.251244830787408,0.15514184397163122,3.3573434257111465
2017,OH,Ohio,11693217.0,48333,413.3421965914085,31652,978,295,4580,22,1007,2362,4141,3296,3.7006335692313805,1.1905631436710247,2.5371993307998273,2.548652740678738,2.0606864301791976,3.976018432512636,2.0919024471311647,0.1542560650680129,3.8138332255979317
2018,OH,Ohio,11693217.0,44094,377.0904106201057,28816,972,283,3926,18,879,2287,3949,2964,3.8382592503300006,1.301901955531744,2.632055295955377,2.6438767038911655,2.248616122784076,3.7620897113700402,2.075168799282308,0.14704680990115188,3.7290815654236393
2019,OH,Ohio,11693217.0,41111,351.57989456622585,27139,923,258,3769,22,549,1984,3881,2586,3.6885017525785804,1.2974416643238684,2.5741898029573473,2.6621759738789845,1.9734813444341657,3.5487368088814484,1.434356629653821,0.18565400843881857,3.572417612849626
2020,OH,Ohio,11693217.0,25819,220.8032229283011,15996,763,111,2844,2,244,1201,2924,1734,3.1477345402666406,1.1371935315597288,2.3648367730455173,2.2286585365853657,1.8517376422338032,2.640997913398419,0.9932022631985997,0.026932399676811204,1.5205479452054793
2010,OK,Oklahoma,3980783.0,25862,649.6711827798702,14899,442,255,3027,487,796,2281,1434,2241,1.4514736856462025,0.7732680195941217,1.2959767777401967,0.7079663493818871,1.4998783526982686,2.945273893386605,1.279825069136279,3.6378576230671547,2.8040466241477895
2011,OK,Oklahoma,3980783.0,24767,622.1640315485672,14802,529,183,2815,446,731,1903,1255,2103,1.4441919618160406,1.0013818691199576,1.1952529562872853,0.6578981856688282,1.441688510431976,2.8280573411150858,1.3030303030303032,3.468387899525624,1.9751753912574204
2012,OK,Oklahoma,3980783.0,24253,609.2519989157912,14504,513,195,2582,409,626,1722,1314,2388,1.3837159604347293,0.9168736930528498,1.1177634341571536,0.7112660427300923,1.3803385917660638,3.002225267472121,1.1498264239663503,3.1870957687212655,2.0788912579957355
2013,OK,Oklahoma,3980783.0,25323,636.1311329956947,15618,527,226,2383,438,620,1674,1250,2587,1.5188159887036967,0.7210683304600061,1.1574703710899552,0.7629627368999298,1.4541095533434096,3.422500926072922,1.2539692170782517,3.399829232321664,2.654451491660794
2014,OK,Oklahoma,3980783.0,25656,644.4963214523374,16196,590,162,2344,486,553,1622,1170,2533,1.6040042665166585,1.0715777620370877,1.2205917578812526,0.7326649592024598,1.4320778372269605,3.5327754532775453,1.2061857918729688,3.7247087676272224,2.134949920927781
2015,OK,Oklahoma,3980783.0,24978,627.4644963063799,15638,576,145,2137,499,594,1670,1327,2392,1.6426729412753354,0.9236690186016676,1.2122140349085877,0.8542771797909049,1.5265919520266193,3.317016349340618,1.317774425414855,3.8512001234853743,2.0223152022315203
2016,OK,Oklahoma,3980783.0,22924,575.8666071473878,13144,649,215,2123,389,691,1660,1240,2813,1.4880241452974519,0.9181710146567823,1.2265012074364219,0.7625701072517957,1.5315913788012991,3.5622926322721167,1.457928939150983,2.8738179669030735,2.6248321328287147
2017,OK,Oklahoma,3980783.0,21185,532.1817340960309,11274,730,148,2311,410,617,1509,1280,2906,1.3181139536052884,0.8886616512063886,1.2802331121131878,0.7877989635519885,1.3165011952330268,3.505555086432561,1.2817316880634841,2.8747721217220588,1.9133807369101488
2018,OK,Oklahoma,3980783.0,21581,542.1295257742007,11484,889,175,2453,364,557,1367,1253,3039,1.5296560671428971,1.1907313152960086,1.6445317475747683,0.8388902278996277,1.344056947899358,3.857284289086894,1.3149818216157514,2.97361326688996,2.30596916589801
2019,OK,Oklahoma,3980783.0,21839,548.6106627766446,11658,1365,183,2461,409,520,1183,1414,2646,1.5844560754471826,1.9187517570986787,1.6808387118806132,0.969934766056399,1.1767280395492028,3.6310740898299736,1.3585891574134554,3.4514767932489447,2.5339241207421765
2020,OK,Oklahoma,3980783.0,18919,475.2582594931701,9373,1513,183,2298,308,393,1046,1671,2134,1.8444433512077534,2.255011550786199,1.910828025477707,1.2736280487804876,1.6127540164667429,3.250224652359992,1.599706923922335,4.1475895502289255,2.506849315068493
2010,OR,Oregon,4241507.0,33567,791.393247730111,21638,1289,276,2627,59,803,1727,4777,371,2.1079929934903365,2.255073477956613,1.1247211744709271,2.358406730123623,1.1355940004865892,0.48759331300599307,1.2910798122065728,0.44072607753790993,3.0349681108423137
2011,OR,Oregon,4241507.0,32376,763.3136052822736,20765,1231,264,2578,34,771,1664,4660,409,2.0259860888467833,2.3302477899558935,1.0946224232002209,2.442872944395808,1.2606251609872876,0.5500121029558108,1.374331550802139,0.26440625243020455,2.84943335132218
2012,OR,Oregon,4241507.0,34045,802.6628271508216,22316,1447,260,2624,38,754,1802,4285,519,2.1289992673098057,2.5861914889814304,1.1359454884695472,2.3194634650673103,1.4444658201872513,0.652493682503363,1.384934702349246,0.2961115873139562,2.771855010660981
2013,OR,Oregon,4241507.0,13733,323.77643134857493,8245,603,106,1024,19,347,929,2161,299,0.8018080309170175,0.8250554141696084,0.49737711288129005,1.3190099795525987,0.8069699970466113,0.3955654336667196,0.7018182553647634,0.14748117674454708,1.2450082217524079
2014,OR,Oregon,4241507.0,21995,518.5656890345813,14290,1003,139,1415,27,377,1618,2745,381,1.4152396251249104,1.8216821954630487,0.7368333350691009,1.7189447119750016,1.428546202609878,0.5313807531380753,0.8223002595589678,0.206928264868179,1.8318397469688983
2015,OR,Oregon,4241507.0,21313,502.48649831298167,13245,1070,169,1554,30,404,1463,2932,446,1.391303434402853,1.7158434894162924,0.8815070707758283,1.8875212442704847,1.337367680128709,0.6184737841997976,0.8962640873191943,0.23153507756425099,2.3570432357043236
2016,OR,Oregon,4241507.0,28224,665.4238693935905,17257,1569,228,1816,45,609,1892,4208,600,1.9536543423157433,2.2197385546941315,1.049140929206096,2.5878185575125454,1.7456451136699143,0.7598206823189727,1.2849185585281457,0.3324468085106383,2.7835429129532416
2017,OR,Oregon,4241507.0,25916,611.009247420787,14707,2001,225,1529,51,686,1996,4095,626,1.719487485867747,2.4359068000876487,0.8470257154569729,2.5203412154260882,1.741376001116714,0.7551539862721208,1.425069591590843,0.357593605384939,2.9088558500323205
2018,OR,Oregon,4241507.0,28067,661.7223548139847,15958,2112,301,1981,73,722,2190,4054,676,2.1255879066062655,2.8288240021430484,1.3280951455139078,2.714174767681637,2.1532441228234047,0.858020460487904,1.7045186269417818,0.5963565068213381,3.9662669653445772
2019,OR,Oregon,4241507.0,29159,687.467921189332,16812,2181,314,2039,99,752,2295,4047,620,2.2849438617617115,3.0657857745290973,1.3926168766861318,2.7760438459902734,2.282832502760288,0.8508185698014299,1.9647289353363815,0.8354430379746836,4.3478260869565215
2020,OR,Oregon,4241507.0,22987,541.9536028114536,12161,1968,423,2152,58,487,1303,3837,598,2.3930732523244944,2.933154482450257,1.7894264189852156,2.9245426829268295,2.0090042862869653,0.9107939747475516,1.9823340253185167,0.7810395906275249,5.794520547945205
2010,PA,Pennsylvania,12783254.0,83477,653.0183942210646,46700,2618,661,9518,403,2728,7488,10538,2823,4.549555078842718,4.580125962211336,4.075027079792267,5.202614637228958,4.923756731698656,3.710177688991694,4.386134156537398,3.0103832075894523,7.268528700241918
2011,PA,Pennsylvania,12783254.0,86265,674.8281775516625,49265,2676,575,10290,451,2793,7118,10015,3082,4.806655654564737,5.065591458913056,4.369148461881409,5.2500799438034385,5.392505947059804,4.144589978752588,4.978609625668449,3.507271171941831,6.206152185644901
2012,PA,Pennsylvania,12783254.0,87453,684.1215859436103,51354,2604,581,10267,448,2584,7144,9661,2810,4.899293259250213,4.654072313274115,4.444646467270138,5.22948343897673,5.726561498012056,3.532769263650193,4.74624836985471,3.490999766227694,6.1940298507462686
2013,PA,Pennsylvania,12783254.0,86112,673.6312991981541,51875,2405,480,9822,474,2627,7180,8585,2664,5.044729121142545,3.2906438989683386,4.770740237031281,5.240028077028718,6.236861764041626,3.5243689474519764,5.3131889246202695,3.679267251416596,5.637773079633545
2014,PA,Pennsylvania,12783254.0,83405,652.4551573488252,51703,2375,482,8151,455,2288,7594,7850,2507,5.120513249673425,4.313554550573022,4.244472448161302,4.915743529691717,6.704808320531158,3.496513249651325,4.990511920082012,3.487124463519313,6.352134949920927
2015,PA,Pennsylvania,12783254.0,79604,622.7209441351944,48171,2338,471,7256,442,2477,8364,7601,2484,5.060058719412596,3.7491982039769085,4.115968665089711,4.893263634959057,7.645757536976435,3.4445939012383344,5.495163723489218,3.4112834761132977,6.569037656903766
2016,PA,Pennsylvania,12783254.0,75012,586.7989480612683,44378,2454,434,6610,495,2409,8396,7336,2500,5.024006049909489,3.4717899383170168,3.8187343293239513,4.511463150644495,7.746530853262475,3.165919509662386,5.082707401468478,3.6569148936170213,5.298498351849592
2017,PA,Pennsylvania,12783254.0,71258,557.4324033614603,41903,2435,362,6168,479,2428,7800,7261,2422,4.899142185375412,2.964234411900762,3.416909491784571,4.46891271433671,6.804976357069324,2.9216980107844672,5.043832315426482,3.358575234889917,4.680025856496445
2018,PA,Pennsylvania,12783254.0,64285,502.88447683195534,36625,2519,344,5252,447,2267,8277,6323,2231,4.87840939212022,3.373961960889365,3.521027614456862,4.233282450925256,8.138082924479141,2.831721371817328,5.35199962226734,3.6516624458786047,4.5328765318223745
2019,PA,Pennsylvania,12783254.0,24147,188.8955660272416,14140,627,130,1827,172,1002,2592,2764,893,1.9217883776653941,0.8813606972167556,1.2478229689580984,1.8959686657566384,2.5782578854704425,1.2254531981172208,2.6178967994774656,1.4514767932489452,1.8000553863195792
