State,Year,Crime,Arrests,Population,Crime Rate Per Capita
NJ,2021,"Stolen Property: Buying, Receiving, Possessing",428,8882371,4.8185332497370356e-05
NM,2017,Motor Vehicle Theft,183,2106319,8.688142679242793e-05
NM,2018,Motor Vehicle Theft,379,2106319,0.00017993475822038353
NM,2019,Motor Vehicle Theft,285,2106319,0.0001353071400865681
NM,2020,Motor Vehicle Theft,229,2106319,0.00010872047396429506
NM,2021,Motor Vehicle Theft,178,2106319,8.450761731722498e-05
NM,2017,Arson,14,2106319,6.646666530568256e-06
NM,2018,Arson,43,2106319,2.041476148674536e-05
NM,2019,Arson,43,2106319,2.041476148674536e-05
NM,2020,Arson,27,2106319,1.2818571166095924e-05
NM,2021,Arson,19,2106319,9.020476005771205e-06
NM,2017,Burglary,681,2106319,0.00032331285052264165
NM,2018,Burglary,958,2106319,0.000454821895448885
NM,2019,Burglary,776,2106319,0.0003684152305514977
NM,2020,Burglary,530,2106319,0.00025162380437151257
NM,2021,Burglary,389,2106319,0.00018468237717078942
NM,2017,Embezzlement,74,2106319,3.513238023300364e-05
NM,2018,Embezzlement,128,2106319,6.076952256519549e-05
NM,2019,Embezzlement,131,2106319,6.219380825031727e-05
NM,2020,Embezzlement,61,2106319,2.8960475597475977e-05
NM,2021,Embezzlement,54,2106319,2.5637142332191848e-05
NM,2017,Forgery and Counterfeiting,154,2106319,7.311333183625082e-05
NM,2018,Forgery and Counterfeiting,191,2106319,9.067952195275264e-05
NM,2019,Forgery and Counterfeiting,142,2106319,6.741618909576375e-05
NM,2020,Forgery and Counterfeiting,38,2106319,1.804095201154241e-05
NM,2021,Forgery and Counterfeiting,20,2106319,9.495237900811796e-06
NM,2017,Fraud,244,2106319,0.00011584190238990391
NM,2018,Fraud,445,2106319,0.00021126904329306245
NM,2019,Fraud,372,2106319,0.0001766114249550994
NM,2020,Fraud,116,2106319,5.507237982470841e-05
NM,2021,Fraud,99,2106319,4.7001427609018384e-05
NM,2017,Larceny - Theft,3942,2106319,0.0018715113902500048
NM,2018,Larceny - Theft,6244,2106319,0.0029644132726334427
NM,2019,Larceny - Theft,4939,2106319,0.0023448489996054727
NM,2020,Larceny - Theft,3424,2106319,0.0016255847286189794
NM,2021,Larceny - Theft,1335,2106319,0.0006338071298791874
NM,2017,Vandalism,684,2106319,0.0003247371362077634
NM,2018,Vandalism,1094,2106319,0.0005193895131744052
NM,2019,Vandalism,1266,2106319,0.0006010485591213866
NM,2020,Vandalism,1285,2106319,0.0006100690351271579
NM,2021,Vandalism,1045,2106319,0.0004961261803174163
NM,2017,"Stolen Property: Buying, Receiving, Possessing",1211,2106319,0.0005749366548941542
NM,2018,"Stolen Property: Buying, Receiving, Possessing",1059,2106319,0.0005027728468479846
NM,2019,"Stolen Property: Buying, Receiving, Possessing",761,2106319,0.0003612938021258888
NM,2020,"Stolen Property: Buying, Receiving, Possessing",626,2106319,0.0002972009462954092
NM,2021,"Stolen Property: Buying, Receiving, Possessing",542,2106319,0.0002573209471119997
NY,2017,Motor Vehicle Theft,1793,19336776,9.27248678890421e-05
NY,2018,Motor Vehicle Theft,1820,19336776,9.412117097493397e-05
NY,2019,Motor Vehicle Theft,1770,19336776,9.153542451957865e-05
NY,2020,Motor Vehicle Theft,1801,19336776,9.313858732189896e-05
NY,2021,Motor Vehicle Theft,520,19336776,2.6891763135695425e-05
NY,2017,Arson,297,19336776,1.5359333944810654e-05
NY,2018,Arson,272,19336776,1.406646071713299e-05
NY,2019,Arson,220,19336776,1.1377284403563449e-05
NY,2020,Arson,214,19336776,1.1066994828920809e-05
NY,2021,Arson,81,19336776,4.188909257675633e-06
NY,2017,Burglary,5414,19336776,0.00027998462618587507
NY,2018,Burglary,4446,19336776,0.00022992457481019586
NY,2019,Burglary,3929,19336776,0.00020318795646182176
NY,2020,Burglary,4194,19336776,0.000216892412675205
NY,2021,Burglary,1030,19336776,5.326637698031978e-05
NY,2017,Embezzlement,48,19336776,2.482316597141116e-06
NY,2018,Embezzlement,28,19336776,1.4480180149989844e-06
NY,2019,Embezzlement,20,19336776,1.0342985821421316e-06
NY,2020,Embezzlement,20,19336776,1.0342985821421316e-06
NY,2021,Embezzlement,16,19336776,8.274388657137054e-07
NY,2017,Forgery and Counterfeiting,2676,19336776,0.0001383891502906172
NY,2018,Forgery and Counterfeiting,2118,19336776,0.00010953221984885174
NY,2019,Forgery and Counterfeiting,1755,19336776,9.075970058297205e-05
NY,2020,Forgery and Counterfeiting,1350,19336776,6.981515429459389e-05
NY,2021,Forgery and Counterfeiting,230,19336776,1.1894433694634515e-05
NY,2017,Fraud,4335,19336776,0.00022418421767930703
NY,2018,Fraud,4015,19336776,0.00020763544036503292
NY,2019,Fraud,3530,19336776,0.00018255369974808623
NY,2020,Fraud,1516,19336776,7.839983252637358e-05
NY,2021,Fraud,275,19336776,1.422160550445431e-05
NY,2017,Larceny - Theft,38337,19336776,0.001982595237179145
NY,2018,Larceny - Theft,35341,19336776,0.0018276573095742537
NY,2019,Larceny - Theft,32848,19336776,0.001698731991310237
NY,2020,Larceny - Theft,23942,19336776,0.0012381588326823459
NY,2021,Larceny - Theft,6667,19336776,0.0003447834323570796
NY,2017,Vandalism,14111,19336776,0.000729749364630381
NY,2018,Vandalism,12806,19336776,0.0006622613821456069
NY,2019,Vandalism,11997,19336776,0.0006204240044979576
NY,2020,Vandalism,10232,19336776,0.0005291471546239146
NY,2021,Vandalism,3206,19336776,0.0001657980627173837
NY,2017,"Stolen Property: Buying, Receiving, Possessing",3319,19336776,0.00017164184970648675
NY,2018,"Stolen Property: Buying, Receiving, Possessing",2861,19336776,0.00014795641217543195
NY,2019,"Stolen Property: Buying, Receiving, Possessing",2258,19336776,0.00011677230992384666
NY,2020,"Stolen Property: Buying, Receiving, Possessing",2331,19336776,0.00012054749974866545
NY,2021,"Stolen Property: Buying, Receiving, Possessing",465,19336776,2.404744203480456e-05
NC,2017,Motor Vehicle Theft,1338,10600823,0.00012621661544580075
NC,2018,Motor Vehicle Theft,1663,10600823,0.00015687461247112605
NC,2019,Motor Vehicle Theft,1103,10600823,0.00010404852528902708
NC,2020,Motor Vehicle Theft,1280,10600823,0.00012074534213051195
NC,2021,Motor Vehicle Theft,1315,10600823,0.00012404697257939313
NC,2017,Arson,225,10600823,2.122476717137905e-05
NC,2018,Arson,208,10600823,1.962111809620819e-05
NC,2019,Arson,217,10600823,2.0470108783063353e-05
NC,2020,Arson,245,10600823,2.3111413142168303e-05
NC,2021,Arson,226,10600823,2.1319099469918515e-05
NC,2017,Burglary,9487,10600823,0.0008949305162438803
NC,2018,Burglary,8985,10600823,0.0008475757023770702
NC,2019,Burglary,5821,10600823,0.0005491083097982109
NC,2020,Burglary,5757,10600823,0.0005430710426916854
NC,2021,Burglary,5022,10600823,0.00047373680326518044
NC,2017,Embezzlement,1350,10600823,0.00012734860302827432
NC,2018,Embezzlement,1204,10600823,0.0001135760874415128
NC,2019,Embezzlement,773,10600823,7.291886677100448e-05
NC,2020,Embezzlement,633,10600823,5.9712344975479735e-05
NC,2021,Embezzlement,591,10600823,5.575038843682231e-05
NC,2017,Forgery and Counterfeiting,1624,10600823,0.00015319565282808704
NC,2018,Forgery and Counterfeiting,1419,10600823,0.00013385753162749724
NC,2019,Forgery and Counterfeiting,835,10600823,7.876746928045115e-05
NC,2020,Forgery and Counterfeiting,647,10600823,6.103299715503221e-05
NC,2021,Forgery and Counterfeiting,481,10600823,4.537383559748144e-05
NC,2017,Fraud,8433,10600823,0.0007955042735832869
NC,2018,Fraud,7283,10600823,0.0006870221302629051
NC,2019,Fraud,3462,10600823,0.00032657841754361904
NC,2020,Fraud,2626,10600823,0.0002477166159646284
NC,2021,Fraud,2317,10600823,0.0002185679357159345
NC,2017,Larceny - Theft,31027,10600823,0.0029268482267839017
NC,2018,Larceny - Theft,31765,10600823,0.0029964654631060247
NC,2019,Larceny - Theft,23345,10600823,0.002202187509403751
NC,2020,Larceny - Theft,18568,10600823,0.0017515621192807388
NC,2021,Larceny - Theft,16041,10600823,0.0015131844008715173
NC,2017,Vandalism,4814,10600823,0.0004541156851689723
NC,2018,Vandalism,4697,10600823,0.00044307880623985517
NC,2019,Vandalism,2865,10600823,0.00027026203531555995
NC,2020,Vandalism,2581,10600823,0.0002434716625303526
NC,2021,Vandalism,2845,10600823,0.0002683753893447707
NC,2017,"Stolen Property: Buying, Receiving, Possessing",3940,10600823,0.00037166925624548206
NC,2018,"Stolen Property: Buying, Receiving, Possessing",4196,10600823,0.00039581832467158447
NC,2019,"Stolen Property: Buying, Receiving, Possessing",3542,10600823,0.000334125001426776
NC,2020,"Stolen Property: Buying, Receiving, Possessing",3449,10600823,0.00032535209766260603
NC,2021,"Stolen Property: Buying, Receiving, Possessing",3474,10600823,0.00032771040512609255
ND,2017,Motor Vehicle Theft,290,765309,0.00037893190854935716
ND,2018,Motor Vehicle Theft,216,765309,0.0002822389387815902
ND,2019,Motor Vehicle Theft,236,765309,0.00030837217385395967
ND,2020,Motor Vehicle Theft,305,765309,0.0003985318348536343
ND,2021,Motor Vehicle Theft,225,765309,0.00029399889456415643
ND,2017,Arson,18,765309,2.3519911565132513e-05
ND,2018,Arson,9,765309,1.1759955782566257e-05
ND,2019,Arson,21,765309,2.7439896825987933e-05
ND,2020,Arson,19,765309,2.4826573318750987e-05
ND,2021,Arson,33,765309,4.3119837869409614e-05
ND,2017,Burglary,353,765309,0.000461251599027321
ND,2018,Burglary,260,765309,0.000339732055940803
ND,2019,Burglary,312,765309,0.00040767846712896357
ND,2020,Burglary,363,765309,0.00047431821656350573
ND,2021,Burglary,320,765309,0.00041813176115791136
ND,2017,Embezzlement,56,765309,7.31730582026345e-05
ND,2018,Embezzlement,35,765309,4.5733161376646554e-05
ND,2019,Embezzlement,52,765309,6.79464111881606e-05
ND,2020,Embezzlement,36,765309,4.703982313026503e-05
ND,2021,Embezzlement,28,765309,3.658652910131725e-05
ND,2017,Forgery and Counterfeiting,161,765309,0.00021037254233257415
ND,2018,Forgery and Counterfeiting,146,765309,0.00019077261602829705
ND,2019,Forgery and Counterfeiting,162,765309,0.00021167920408619262
ND,2020,Forgery and Counterfeiting,164,765309,0.00021429252759342957
ND,2021,Forgery and Counterfeiting,108,765309,0.0001411194693907951
ND,2017,Fraud,428,765309,0.0005592512305487065
ND,2018,Fraud,374,765309,0.0004886914958533089
ND,2019,Fraud,504,765309,0.0006585575238237105
ND,2020,Fraud,542,765309,0.0007082106704612124
ND,2021,Fraud,538,765309,0.0007029840234467385
ND,2017,Larceny - Theft,3147,765309,0.004112064538637335
ND,2018,Larceny - Theft,2661,765309,0.003477026926378757
ND,2019,Larceny - Theft,2653,765309,0.003466573632349809
ND,2020,Larceny - Theft,2244,765309,0.0029321489751198537
ND,2021,Larceny - Theft,1889,765309,0.0024682840525852958
ND,2017,Vandalism,484,765309,0.000632424288751341
ND,2018,Vandalism,446,765309,0.000582771142113839
ND,2019,Vandalism,506,765309,0.0006611708473309474
ND,2020,Vandalism,477,765309,0.0006232776564760117
ND,2021,Vandalism,510,765309,0.0006663974943454213
ND,2017,"Stolen Property: Buying, Receiving, Possessing",313,765309,0.00040898512888258207
ND,2018,"Stolen Property: Buying, Receiving, Possessing",278,765309,0.00036325196750593554
ND,2019,"Stolen Property: Buying, Receiving, Possessing",304,765309,0.0003972251731000158
ND,2020,"Stolen Property: Buying, Receiving, Possessing",343,765309,0.00044818498149113627
ND,2021,"Stolen Property: Buying, Receiving, Possessing",343,765309,0.00044818498149113627
OH,2017,Motor Vehicle Theft,978,11693217,8.363823231878789e-05
OH,2018,Motor Vehicle Theft,972,11693217,8.312511432910208e-05
OH,2019,Motor Vehicle Theft,923,11693217,7.893465074666792e-05
OH,2020,Motor Vehicle Theft,763,11693217,6.525150435504617e-05
OH,2021,Motor Vehicle Theft,935,11693217,7.996088672603955e-05
OH,2017,Arson,295,11693217,2.5228301159552584e-05
OH,2018,Arson,283,11693217,2.4202065180180954e-05
OH,2019,Arson,258,11693217,2.206407355649006e-05
OH,2020,Arson,111,11693217,9.492682809187583e-06
OH,2021,Arson,128,11693217,1.0946517113297393e-05
OH,2017,Burglary,4580,11693217,0.0003916800654601723
OH,2018,Burglary,3926,11693217,0.0003357502045844185
OH,2019,Burglary,3769,11693217,0.00032232361718763966
OH,2020,Burglary,2844,11693217,0.00024321792711107644
OH,2021,Burglary,2346,11693217,0.00020062913396715377
OH,2017,Embezzlement,22,11693217,1.8814326288479893e-06
OH,2018,Embezzlement,18,11693217,1.5393539690574458e-06
OH,2019,Embezzlement,22,11693217,1.8814326288479893e-06
OH,2020,Embezzlement,2,11693217,1.7103932989527177e-07
OH,2021,Embezzlement,3,11693217,2.5655899484290765e-07
OH,2017,Forgery and Counterfeiting,1007,11693217,8.611830260226934e-05
OH,2018,Forgery and Counterfeiting,879,11693217,7.517178548897194e-05
OH,2019,Forgery and Counterfeiting,549,11693217,4.69502960562521e-05
OH,2020,Forgery and Counterfeiting,244,11693217,2.0866798247223157e-05
OH,2021,Forgery and Counterfeiting,155,11693217,1.3255548066883561e-05
OH,2017,Fraud,2362,11693217,0.00020199744860631595
OH,2018,Fraud,2287,11693217,0.00019558347373524327
OH,2019,Fraud,1984,11693217,0.0001696710152561096
OH,2020,Fraud,1201,11693217,0.00010270911760211069
OH,2021,Fraud,972,11693217,8.312511432910208e-05
OH,2017,Larceny - Theft,31652,11693217,0.002706868434922571
OH,2018,Larceny - Theft,28816,11693217,0.0024643346651310755
OH,2019,Larceny - Theft,27139,11693217,0.00232091818701389
OH,2020,Larceny - Theft,15996,11693217,0.0013679725605023835
OH,2021,Larceny - Theft,13225,11693217,0.0011309975689324846
OH,2017,Vandalism,4141,11693217,0.0003541369325481602
OH,2018,Vandalism,3949,11693217,0.0003377171568782141
OH,2019,Vandalism,3881,11693217,0.0003319018196617749
OH,2020,Vandalism,2924,11693217,0.0002500595003068873
OH,2021,Vandalism,3017,11693217,0.00025801282914701744
OH,2017,"Stolen Property: Buying, Receiving, Possessing",3296,11693217,0.00028187281566740787
OH,2018,"Stolen Property: Buying, Receiving, Possessing",2964,11693217,0.0002534802869047928
OH,2019,"Stolen Property: Buying, Receiving, Possessing",2586,11693217,0.0002211538535545864
OH,2020,"Stolen Property: Buying, Receiving, Possessing",1734,11693217,0.00014829109901920063
OH,2021,"Stolen Property: Buying, Receiving, Possessing",1545,11693217,0.00013212788234409745
OK,2017,Motor Vehicle Theft,730,3980783,0.0001833810082086866
OK,2018,Motor Vehicle Theft,889,3980783,0.00022332289903770187
OK,2019,Motor Vehicle Theft,1365,3980783,0.00034289736466418795
OK,2020,Motor Vehicle Theft,1513,3980783,0.00038007598002704493
OK,2021,Motor Vehicle Theft,1406,3980783,0.00035319684594714156
OK,2017,Arson,148,3980783,3.7178615362857006e-05
OK,2018,Arson,175,3980783,4.396120059797281e-05
OK,2019,Arson,183,3980783,4.597085548245157e-05
OK,2020,Arson,183,3980783,4.597085548245157e-05
OK,2021,Arson,143,3980783,3.592258106005778e-05
OK,2017,Burglary,2311,3980783,0.0005805390547538009
OK,2018,Burglary,2453,3980783,0.0006162104289532988
OK,2019,Burglary,2461,3980783,0.0006182200838377776
OK,2020,Burglary,2298,3980783,0.000577273365566523
OK,2021,Burglary,2122,3980783,0.0005330609581079903
OK,2017,Embezzlement,410,3980783,0.0001029948128295363
OK,2018,Embezzlement,364,3980783,9.143929724378345e-05
OK,2019,Embezzlement,409,3980783,0.00010274360596897646
OK,2020,Embezzlement,308,3980783,7.737171305243215e-05
OK,2021,Embezzlement,129,3980783,3.240568501221996e-05
OK,2017,Forgery and Counterfeiting,617,3980783,0.00015499463296542415
OK,2018,Forgery and Counterfeiting,557,3980783,0.00013992222133183346
OK,2019,Forgery and Counterfeiting,520,3980783,0.00013062756749111922
OK,2020,Forgery and Counterfeiting,393,3980783,9.872429620001894e-05
OK,2021,Forgery and Counterfeiting,234,3980783,5.8782405371003645e-05
OK,2017,Fraud,1509,3980783,0.00037907115258480555
OK,2018,Fraud,1367,3980783,0.00034339977838530764
OK,2019,Fraud,1183,3980783,0.0002971777160422962
OK,2020,Fraud,1046,3980783,0.00026276237614559746
OK,2021,Fraud,652,3980783,0.0001637868730850187
OK,2017,Larceny - Theft,11274,3980783,0.0028321061459516883
OK,2018,Larceny - Theft,11484,3980783,0.0028848595866692557
OK,2019,Larceny - Theft,11658,3980783,0.0029285695804066687
OK,2020,Larceny - Theft,9373,3980783,0.002354561904027424
OK,2021,Larceny - Theft,6931,3980783,0.0017411147505402831
OK,2017,Vandalism,1280,3980783,0.0003215447815166011
OK,2018,Vandalism,1253,3980783,0.0003147621962814853
OK,2019,Vandalism,1414,3980783,0.0003552065008316203
OK,2020,Vandalism,1671,3980783,0.00041976666399550037
OK,2021,Vandalism,1520,3980783,0.0003818344280509638
OK,2017,"Stolen Property: Buying, Receiving, Possessing",2906,3980783,0.0007300071367869085
OK,2018,"Stolen Property: Buying, Receiving, Possessing",3039,3980783,0.0007634176492413679
OK,2019,"Stolen Property: Buying, Receiving, Possessing",2646,3980783,0.0006646933530413489
OK,2020,"Stolen Property: Buying, Receiving, Possessing",2134,3980783,0.0005360754404347085
OK,2021,"Stolen Property: Buying, Receiving, Possessing",1489,3980783,0.00037404701537360865
OR,2017,Motor Vehicle Theft,2001,4241507,0.0004717662849548521
OR,2018,Motor Vehicle Theft,2112,4241507,0.0004979362287979249
OR,2019,Motor Vehicle Theft,2181,4241507,0.0005142040317274026
OR,2020,Motor Vehicle Theft,1968,4241507,0.00046398603137988453
OR,2021,Motor Vehicle Theft,2168,4241507,0.000511139083349385
OR,2017,Arson,225,4241507,5.304718346568802e-05
OR,2018,Arson,301,4241507,7.09653432140982e-05
OR,2019,Arson,314,4241507,7.403029159211572e-05
OR,2020,Arson,423,4241507,9.972870491549348e-05
OR,2021,Arson,455,4241507,0.00010727319323061356
OR,2017,Burglary,1529,4241507,0.000360485082306831
OR,2018,Burglary,1981,4241507,0.0004670509797579021
OR,2019,Burglary,2039,4241507,0.0004807253648290572
OR,2020,Burglary,2152,4241507,0.000507366839191825
OR,2021,Burglary,1830,4241507,0.00043145042552092925
OR,2017,Embezzlement,51,4241507,1.2024028252222619e-05
OR,2018,Embezzlement,73,4241507,1.721086396886767e-05
OR,2019,Embezzlement,99,4241507,2.334076072490273e-05
OR,2020,Embezzlement,58,4241507,1.3674385071155135e-05
OR,2021,Embezzlement,40,4241507,9.430610393900092e-06
OR,2017,Forgery and Counterfeiting,686,4241507,0.0001617349682553866
OR,2018,Forgery and Counterfeiting,722,4241507,0.00017022251760989666
OR,2019,Forgery and Counterfeiting,752,4241507,0.00017729547540532175
OR,2020,Forgery and Counterfeiting,487,4241507,0.00011481768154573362
OR,2021,Forgery and Counterfeiting,343,4241507,8.08674841276933e-05
OR,2017,Fraud,1996,4241507,0.00047058745865561464
OR,2018,Fraud,2190,4241507,0.0005163259190660301
OR,2019,Fraud,2295,4241507,0.0005410812713500178
OR,2020,Fraud,1303,4241507,0.0003072021335812955
OR,2021,Fraud,1136,4241507,0.00026782933518676265
OR,2017,Larceny - Theft,14707,4241507,0.0034673996765772165
OR,2018,Larceny - Theft,15958,4241507,0.0037623420166464417
OR,2019,Larceny - Theft,16812,4241507,0.003963685548556209
OR,2020,Larceny - Theft,12161,4241507,0.002867141325005476
OR,2021,Larceny - Theft,9032,4241507,0.002129431826942641
OR,2017,Vandalism,4095,4241507,0.000965458739075522
OR,2018,Vandalism,4054,4241507,0.0009557923634217743
OR,2019,Vandalism,4047,4241507,0.0009541420066028419
OR,2020,Vandalism,3837,4241507,0.0009046313020348663
OR,2021,Vandalism,4010,4241507,0.0009454186919884843
OR,2017,"Stolen Property: Buying, Receiving, Possessing",626,4241507,0.00014758905266453644
OR,2018,"Stolen Property: Buying, Receiving, Possessing",676,4241507,0.00015937731565691157
OR,2019,"Stolen Property: Buying, Receiving, Possessing",620,4241507,0.00014617446110545143
OR,2020,"Stolen Property: Buying, Receiving, Possessing",598,4241507,0.00014098762538880638
OR,2021,"Stolen Property: Buying, Receiving, Possessing",792,4241507,0.00018672608579922183
PA,2017,Motor Vehicle Theft,2435,12783254,0.0001904835810975828
PA,2018,Motor Vehicle Theft,2519,12783254,0.00019705467794037417
PA,2019,Motor Vehicle Theft,627,12783254,4.9048544290835495e-05
PA,2020,Motor Vehicle Theft,12,12783254,9.387281203987655e-07
PA,2021,Motor Vehicle Theft,76,12783254,5.945278095858848e-06
PA,2017,Arson,362,12783254,2.831829829869609e-05
PA,2018,Arson,344,12783254,2.6910206118097943e-05
PA,2019,Arson,130,12783254,1.0169554637653292e-05
PA,2020,Arson,1,12783254,7.822734336656378e-08
PA,2021,Arson,24,12783254,1.877456240797531e-06
PA,2017,Burglary,6168,12783254,0.00048250625388496546
PA,2018,Burglary,5252,12783254,0.000410850007361193
PA,2019,Burglary,1827,12783254,0.00014292135633071204
PA,2020,Burglary,31,12783254,2.4250476443634776e-06
PA,2021,Burglary,159,12783254,1.2438147595283643e-05
PA,2017,Embezzlement,479,12783254,3.7470897472584055e-05
PA,2018,Embezzlement,447,12783254,3.496762248485401e-05
PA,2019,Embezzlement,172,12783254,1.3455103059048972e-05
PA,2020,Embezzlement,1,12783254,7.822734336656378e-08
PA,2021,Embezzlement,9,12783254,7.040460902990741e-07
PA,2017,Forgery and Counterfeiting,2428,12783254,0.0001899359896940169
PA,2018,Forgery and Counterfeiting,2267,12783254,0.0001773413874120001
PA,2019,Forgery and Counterfeiting,1002,12783254,7.838379805329692e-05
PA,2020,Forgery and Counterfeiting,24,12783254,1.877456240797531e-06
PA,2021,Forgery and Counterfeiting,41,12783254,3.2073210780291153e-06
PA,2017,Fraud,7800,12783254,0.0006101732782591976
PA,2018,Fraud,8277,12783254,0.0006474877210450485
PA,2019,Fraud,2592,12783254,0.00020276527400613334
PA,2020,Fraud,32,12783254,2.503274987730041e-06
PA,2021,Fraud,181,12783254,1.4159149149348045e-05
PA,2017,Larceny - Theft,41903,12783254,0.0032779603690891224
PA,2018,Larceny - Theft,36625,12783254,0.0028650764508003986
PA,2019,Larceny - Theft,14140,12783254,0.001106134635203212
PA,2020,Larceny - Theft,289,12783254,2.2607702232936936e-05
PA,2021,Larceny - Theft,1672,12783254,0.00013079611810889465
PA,2017,Vandalism,7261,12783254,0.0005680087401846197
PA,2018,Vandalism,6323,12783254,0.0004946314921067828
PA,2019,Vandalism,2764,12783254,0.00021622037706518231
PA,2020,Vandalism,34,12783254,2.6597296744631686e-06
PA,2021,Vandalism,329,12783254,2.5736795967599485e-05
PA,2017,"Stolen Property: Buying, Receiving, Possessing",2422,12783254,0.0001894666256338175
PA,2018,"Stolen Property: Buying, Receiving, Possessing",2231,12783254,0.00017452520305080382
PA,2019,"Stolen Property: Buying, Receiving, Possessing",893,12783254,6.985701762634146e-05
PA,2020,"Stolen Property: Buying, Receiving, Possessing",23,12783254,1.7992288974309672e-06
PA,2021,"Stolen Property: Buying, Receiving, Possessing",56,12783254,4.380731228527572e-06
RI,2017,Motor Vehicle Theft,157,1057125,0.00014851602223010525
RI,2018,Motor Vehicle Theft,158,1057125,0.00014946198415513777
RI,2019,Motor Vehicle Theft,141,1057125,0.00013338063142958497
RI,2020,Motor Vehicle Theft,154,1057125,0.0001456781364550077
RI,2021,Motor Vehicle Theft,164,1057125,0.00015513775570533285
RI,2017,Arson,31,1057125,2.932481967600804e-05
RI,2018,Arson,12,1057125,1.135154310039021e-05
RI,2019,Arson,45,1057125,4.256828662646328e-05
RI,2020,Arson,34,1057125,3.2162705451105594e-05
RI,2021,Arson,29,1057125,2.7432895825943005e-05
RI,2017,Burglary,585,1057125,0.0005533877261440228
RI,2018,Burglary,497,1057125,0.0004701430767411612
RI,2019,Burglary,485,1057125,0.00045879153364077096
RI,2020,Burglary,386,1057125,0.00036514130306255176
RI,2021,Burglary,350,1057125,0.0003310866737613811
RI,2017,Embezzlement,110,1057125,0.00010405581175357692
RI,2018,Embezzlement,75,1057125,7.094714437743881e-05
RI,2019,Embezzlement,108,1057125,0.00010216388790351188
RI,2020,Embezzlement,46,1057125,4.35142485514958e-05
RI,2021,Embezzlement,49,1057125,4.635213432659335e-05
RI,2017,Forgery and Counterfeiting,97,1057125,9.175830672815419e-05
RI,2018,Forgery and Counterfeiting,124,1057125,0.00011729927870403216
RI,2019,Forgery and Counterfeiting,160,1057125,0.00015135390800520278
RI,2020,Forgery and Counterfeiting,93,1057125,8.797445902802412e-05
RI,2021,Forgery and Counterfeiting,117,1057125,0.00011067754522880454
RI,2017,Fraud,491,1057125,0.00046446730519096607
RI,2018,Fraud,554,1057125,0.0005240629064680146
RI,2019,Fraud,592,1057125,0.0005600094596192503
RI,2020,Fraud,227,1057125,0.00021473335698238145
RI,2021,Fraud,252,1057125,0.0002383824051081944
RI,2017,Larceny - Theft,1939,1057125,0.0018342201726380513
RI,2018,Larceny - Theft,1997,1057125,0.0018890859642899374
RI,2019,Larceny - Theft,1842,1057125,0.0017424618659098972
RI,2020,Larceny - Theft,1178,1057125,0.0011143431476883054
RI,2021,Larceny - Theft,1007,1057125,0.0009525836585077451
RI,2017,Vandalism,1039,1057125,0.0009828544401087856
RI,2018,Vandalism,918,1057125,0.000868393047179851
RI,2019,Vandalism,934,1057125,0.0008835284379803713
RI,2020,Vandalism,837,1057125,0.0007917701312522171
RI,2021,Vandalism,879,1057125,0.0008315005321035829
RI,2017,"Stolen Property: Buying, Receiving, Possessing",326,1057125,0.00030838358756060067
RI,2018,"Stolen Property: Buying, Receiving, Possessing",352,1057125,0.00033297859761144616
RI,2019,"Stolen Property: Buying, Receiving, Possessing",276,1057125,0.0002610854913089748
RI,2020,"Stolen Property: Buying, Receiving, Possessing",267,1057125,0.0002525718339836822
RI,2021,"Stolen Property: Buying, Receiving, Possessing",264,1057125,0.0002497339482085846
SC,2017,Motor Vehicle Theft,1147,5218040,0.00021981433641750543
SC,2018,Motor Vehicle Theft,1204,5218040,0.0002307379782447049
SC,2019,Motor Vehicle Theft,1195,5218040,0.00022901319269304183
SC,2020,Motor Vehicle Theft,1159,5218040,0.00022211405048638952
SC,2021,Motor Vehicle Theft,1081,5218040,0.00020716590903864285
SC,2017,Arson,122,5218040,2.338042636698837e-05
SC,2018,Arson,151,5218040,2.893806870012495e-05
SC,2019,Arson,127,5218040,2.4338640562356748e-05
SC,2020,Arson,132,5218040,2.5296854757725123e-05
SC,2021,Arson,115,5218040,2.2038926493472645e-05
SC,2017,Burglary,3686,5218040,0.0007063955048255667
SC,2018,Burglary,3460,5218040,0.0006630842231949161
SC,2019,Burglary,3278,5218040,0.0006282052264835072
SC,2020,Burglary,2856,5218040,0.0005473319483944162
SC,2021,Burglary,2339,5218040,0.0004482526005933262
SC,2017,Embezzlement,419,5218040,8.02983495718699e-05
SC,2018,Embezzlement,360,5218040,6.899142206652307e-05
SC,2019,Embezzlement,439,5218040,8.41312063533434e-05
SC,2020,Embezzlement,227,5218040,4.350292446972426e-05
SC,2021,Embezzlement,186,5218040,3.564556806770358e-05
SC,2017,Forgery and Counterfeiting,1360,5218040,0.0002606342611401982
SC,2018,Forgery and Counterfeiting,1226,5218040,0.00023495412070432577
SC,2019,Forgery and Counterfeiting,1226,5218040,0.00023495412070432577
SC,2020,Forgery and Counterfeiting,855,5218040,0.00016385462740799227
SC,2021,Forgery and Counterfeiting,728,5218040,0.00013951598684563553
SC,2017,Fraud,3943,5218040,0.0007556477144675012
SC,2018,Fraud,3630,5218040,0.0006956635058374408
SC,2019,Fraud,3533,5218040,0.0006770741504472944
SC,2020,Fraud,2525,5218040,0.0004838981686610298
SC,2021,Fraud,2068,5218040,0.0003963173912043603
SC,2017,Larceny - Theft,21608,5218040,0.004141018466703973
